web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671565569-1614;https://www.benzin-preis.ch/suche?next=1028;"Shell

Badhausstr. 19A, 2503 Biel/Bienne";Bleifrei;26.04.2021;1,610 sFr;1,860 sFr
1671565572-1615;https://www.benzin-preis.ch/suche?next=1027;"LANDI Mittelthurgau

Maurenstr. 3, 8575 Bürglen TG";Bleifrei;16.06.2019;1,610 sFr;1,930 sFr
1671565574-1616;https://www.benzin-preis.ch/suche?next=1026;"Hans Eberle AG

Sonnental 3, 9313 Muolen";Bleifrei;01.05.2019;1,610 sFr;1,900 sFr
1671565576-1617;https://www.benzin-preis.ch/suche?next=1025;"Coop

Route du Bois, 1753 Matran";Bleifrei;10.04.2019;1,610 sFr;1,960 sFr
1671565579-1618;https://www.benzin-preis.ch/suche?next=1024;"Mini Prix

Route Cantonale 66, 1898 St-Gingolph";Bleifrei;10.04.2019;1,610 sFr;1,960 sFr
1671565581-1619;https://www.benzin-preis.ch/suche?next=1023;"Spurt

Hauptstr. 1145, 9062 Lustmühle";Bleifrei;27.05.2021;1,610 sFr;1,850 sFr
1671565584-1620;https://www.benzin-preis.ch/suche?next=1022;"Post

Lagerstr. 4, 9200 Gossau SG";Bleifrei;27.05.2021;1,610 sFr;1,850 sFr
1671565587-1621;https://www.benzin-preis.ch/suche?next=1021;"Agrola

Oberfeldstr. 1, 8570 Weinfelden";Bleifrei;16.06.2019;1,610 sFr;1,930 sFr
1671565589-1622;https://www.benzin-preis.ch/suche?next=1020;"städtische Tankstelle Rütibüel

Rüetibüelstr. 3, 8820 Wädenswil";Bleifrei;04.07.2019;1,610 sFr;1,930 sFr
1671565591-1623;https://www.benzin-preis.ch/suche?next=1019;"Ruedi Rüssel

Affolternstr. 12, 8908 Hedingen";Bleifrei;04.03.2021;1,609 sFr;1,889 sFr
1671565593-1624;https://www.benzin-preis.ch/suche?next=1018;"Avia

Wasserwerkstr. 98, 8037 Zürich";Bleifrei;27.12.2019;1,609 sFr;1,979 sFr
1671565595-1625;https://www.benzin-preis.ch/suche?next=1017;"Agrola

Stationsstr. 4, 8472 Seuzach";Bleifrei;07.04.2019;1,605 sFr;1,955 sFr
1671565598-1626;https://www.benzin-preis.ch/suche?next=1016;"Agrola

Dorfstr. 12, 8471 Rutschwil-Dägerlen";Bleifrei;07.04.2019;1,605 sFr;1,955 sFr
1671565601-1627;https://www.benzin-preis.ch/suche?next=1015;"Eni

Bahnhofstrasse 7, 8344 Bäretswil";Bleifrei;11.12.2019;1,600 sFr;1,970 sFr
1671565603-1628;https://www.benzin-preis.ch/suche?next=1014;"Garage Berger

Thunstrasse, 3415 Schafhausen i. E.";Bleifrei;26.03.2021;1,600 sFr;1,850 sFr
1671565605-1629;https://www.benzin-preis.ch/suche?next=1013;"Eni

Zollstr. 12, 9434 Au SG";Bleifrei;28.01.2020;1,600 sFr;1,970 sFr
1671565608-1630;https://www.benzin-preis.ch/suche?next=1012;"Shell

Zollstr. 6, 9434 Au SG";Bleifrei;28.01.2020;1,600 sFr;1,970 sFr
1671565611-1631;https://www.benzin-preis.ch/suche?next=1011;"BP

Burietstr. 3a, 9425 Thal";Bleifrei;27.05.2021;1,600 sFr;1,840 sFr
1671565614-1632;https://www.benzin-preis.ch/suche?next=1010;"Shell Schönegg-Garage

Oberlandstr. 54, 3700 Spiez";Bleifrei;13.07.2021;1,600 sFr;1,750 sFr
1671565616-1633;https://www.benzin-preis.ch/suche?next=1009;"Avia

Wilestr. 13, 8957 Spreitenbach";Bleifrei;12.03.2019;1,600 sFr;2,010 sFr
1671565618-1634;https://www.benzin-preis.ch/suche?next=1008;Rheinstrasse 29, 4302 Augst BL;Bleifrei;17.12.2014;1,600 sFr;
1671565623-1635;https://www.benzin-preis.ch/suche?next=1007;"Bucher Guyer AG

Murzlenstrasse, 8166 Niederweningen";Bleifrei;27.12.2010;1,600 sFr;
1671565625-1636;https://www.benzin-preis.ch/suche?next=1006;"Agrola

Industriestr., 9430 St. Margrethen SG";Bleifrei;27.05.2021;1,600 sFr;1,840 sFr
1671565628-1637;https://www.benzin-preis.ch/suche?next=1005;"HK

Rue de Boulin 3, 2034 Peseux";Bleifrei;29.10.2014;1,600 sFr;
1671565631-1638;https://www.benzin-preis.ch/suche?next=1004;"HK

Rte de Neuchâtel , 2042 Valangin";Bleifrei;29.10.2014;1,600 sFr;
1671565633-1639;https://www.benzin-preis.ch/suche?next=1003;"HK

rue des Entrepôts 29 , 2300 La Chaux-de-Fonds";Bleifrei;29.10.2014;1,600 sFr;
1671565636-1640;https://www.benzin-preis.ch/suche?next=1002;"HK

Ch. des Murgiers , 2016 Cortaillod";Bleifrei;29.10.2014;1,600 sFr;
1671565638-1641;https://www.benzin-preis.ch/suche?next=1001;"Brechtbühl-Benzin-Heizöl

Thunstr. 72, 3074 Muri b. Bern";Bleifrei;08.04.2021;1,600 sFr;1,850 sFr
1671565640-1642;https://www.benzin-preis.ch/suche?next=1000;"Shell

Thunstr. 167, 3074 Muri b. Bern";Bleifrei;08.04.2021;1,600 sFr;1,850 sFr
1671565643-1643;https://www.benzin-preis.ch/suche?next=999;"Shell

Bergstr. 117, 8000 Zürich";Bleifrei;31.01.2019;1,600 sFr;2,030 sFr
1671565645-1644;https://www.benzin-preis.ch/suche?next=998;"Ruedi Rüssel

Garage, 8884 Oberterzen";Bleifrei;19.04.2019;1,600 sFr;1,920 sFr
1671565647-1645;https://www.benzin-preis.ch/suche?next=997;"Hotz Sarl

Meudon 3b, 2126 Les Verrières";Bleifrei;29.10.2014;1,600 sFr;
1671565648-1646;https://www.benzin-preis.ch/suche?next=996;"Migrol

Route du Péage 31, 1786 Sugiez";Bleifrei;30.06.2021;1,600 sFr;1,780 sFr
1671565651-1647;https://www.benzin-preis.ch/suche?next=995;"GUSTOIL

Zürichstrasse 17, 3422 Kirchberg BE";Bleifrei;08.05.2021;1,600 sFr;1,820 sFr
1671565653-1648;https://www.benzin-preis.ch/suche?next=994;"Agrola

Lagerhausstrasse 25, 3232 Ins";Bleifrei;28.11.2014;1,600 sFr;
1671565655-1649;https://www.benzin-preis.ch/suche?next=993;"Tamoil

Bernstrasse 9, 3054 Schüpfen";Bleifrei;29.10.2014;1,600 sFr;
1671565657-1650;https://www.benzin-preis.ch/suche?next=992;"Landi

rte Yverdon 7, 1040 Echallens";Bleifrei;30.08.2019;1,600 sFr;1,960 sFr
1671565659-1651;https://www.benzin-preis.ch/suche?next=991;"Migrol

Rheinfelderstr. 10 , 4127 Birsfelden";Bleifrei;22.10.2019;1,600 sFr;1,970 sFr
1671565662-1652;https://www.benzin-preis.ch/suche?next=990;"Ruedi Rüssel Tankstelle

Kirchbergstrasse 219, 3400 Burgdorf";Bleifrei;08.05.2021;1,600 sFr;1,820 sFr
1671565664-1653;https://www.benzin-preis.ch/suche?next=989;"Talgarage

Märwilerstrasse, 9556 Affeltrangen";Bleifrei;11.04.2019;1,600 sFr;1,950 sFr
1671565666-1654;https://www.benzin-preis.ch/suche?next=988;"Garage Balcon du Jura

Rue Neuve 9, 1450 Ste-Croix";Bleifrei;30.09.2019;1,600 sFr;1,950 sFr
1671565668-1655;https://www.benzin-preis.ch/suche?next=987;"HK

rue de France 59, 2400 Le Locle";Bleifrei;29.10.2014;1,600 sFr;
1671565670-1656;https://www.benzin-preis.ch/suche?next=986;"Rudi Rüssel 

Ebnatstr. 111, 8201 Schaffhausen";Bleifrei;04.12.2014;1,600 sFr;
1671565672-1657;https://www.benzin-preis.ch/suche?next=985;"Agrola

Kalchofenstr. 2, 3415 Hasle b. Burgdorf";Bleifrei;26.04.2021;1,600 sFr;1,850 sFr
1671565674-1658;https://www.benzin-preis.ch/suche?next=984;"AV-SIG 

Industriestr., 8222 Beringen";Bleifrei;12.07.2019;1,600 sFr;1,900 sFr
1671565677-1659;https://www.benzin-preis.ch/suche?next=983;"Grenacher SA

Rue du Collège 68, 2300 La Chaux-de-Fonds";Bleifrei;06.03.2010;1,599 sFr;
1671565678-1660;https://www.benzin-preis.ch/suche?next=982;"Migrol

Hinterbergstr. 39, 6312 Steinhausen";Bleifrei;21.12.2018;1,590 sFr;2,000 sFr
1671565680-1661;https://www.benzin-preis.ch/suche?next=981;"Benzin

Pfandernstr. 1, 3608 Thun";Bleifrei;10.03.2021;1,590 sFr;1,840 sFr
1671565683-1662;https://www.benzin-preis.ch/suche?next=980;"Migrol

Kaiserstuhlstr. 10, 8187 Weiach";Bleifrei;11.02.2021;1,590 sFr;1,900 sFr
1671565686-1663;https://www.benzin-preis.ch/suche?next=979;"Tamoil

Geiselweidstr. 37, 8400 Winterthur";Bleifrei;29.04.2019;1,590 sFr;1,880 sFr
1671565688-1664;https://www.benzin-preis.ch/suche?next=978;"LGG

Wilerstrasse 9, 8514 Amlikon-Bissegg";Bleifrei;11.04.2019;1,590 sFr;1,940 sFr
1671565690-1665;https://www.benzin-preis.ch/suche?next=977;"Ruedi Rüssel

Wydenstr. 42, 6390 Engelberg";Bleifrei;13.04.2021;1,590 sFr;1,840 sFr
1671565692-1666;https://www.benzin-preis.ch/suche?next=976;"Shell

Engelbergerstr. 40, 6390 Engelberg";Bleifrei;13.04.2021;1,590 sFr;1,840 sFr
1671565694-1667;https://www.benzin-preis.ch/suche?next=975;"Coop

Niederhaslistrasse 9, 8157 Dielsdorf";Bleifrei;11.02.2021;1,590 sFr;1,900 sFr
1671565697-1668;https://www.benzin-preis.ch/suche?next=974;"HK

Ch. des Mulets 5 , 2000 Neuchâtel";Bleifrei;29.10.2014;1,590 sFr;
1671565698-1669;https://www.benzin-preis.ch/suche?next=973;"Indermühle

Ostzelg 380, 5332 Rekingen AG";Bleifrei;09.07.2010;1,590 sFr;
1671565700-1670;https://www.benzin-preis.ch/suche?next=972;"BP Service Airport

Flughafenstrasse 79 , 8302 Kloten";Bleifrei;09.12.2018;1,590 sFr;2,000 sFr
1671565703-1671;https://www.benzin-preis.ch/suche?next=971;"Shell

Zugerstr. 17, 6415 Arth";Bleifrei;20.05.2018;1,590 sFr;1,940 sFr
1671565704-1672;https://www.benzin-preis.ch/suche?next=970;"Agrola

Albisstrasse 3  , 8932 Mettmenstetten";Bleifrei;02.12.2009;1,590 sFr;
1671565706-1673;https://www.benzin-preis.ch/suche?next=969;"Mini Prix

Bernstr. 5, 2560 Nidau";Bleifrei;02.07.2021;1,590 sFr;1,770 sFr
1671565709-1674;https://www.benzin-preis.ch/suche?next=968;"Ruedi Rüssel

Hauptstr. 71, 3805 Goldswil";Bleifrei;14.06.2021;1,590 sFr;1,800 sFr
1671565712-1675;https://www.benzin-preis.ch/suche?next=967;"Landi

Alchenstorfstrasse 3, 3425 Koppigen";Bleifrei;01.05.2021;1,590 sFr;1,840 sFr
1671565714-1676;https://www.benzin-preis.ch/suche?next=966;"Pfenniger

Dorfstr. 11, 6022 Grosswangen";Bleifrei;25.07.2021;1,590 sFr;1,760 sFr
1671565716-1677;https://www.benzin-preis.ch/suche?next=965;"Apig

Rietli, 9425 Thal";Bleifrei;05.09.2010;1,590 sFr;
1671565718-1678;https://www.benzin-preis.ch/suche?next=964;"Shell

Kirchweg, 3902 Glis";Bleifrei;30.06.2015;1,590 sFr;
1671565720-1679;https://www.benzin-preis.ch/suche?next=963;"Coop

Urswilstrasse 1, 6280 Hochdorf";Bleifrei;26.04.2021;1,590 sFr;1,840 sFr
1671565723-1680;https://www.benzin-preis.ch/suche?next=962;"Coop Pronto Burgdorf

Kirchbergstrasse 102, 3400 Burgdorf";Bleifrei;19.04.2021;1,590 sFr;1,840 sFr
1671565725-1681;https://www.benzin-preis.ch/suche?next=961;"Socar Fribourg

Route de Villars 108, 1752 Villars-sur-Glâne";Bleifrei;28.11.2014;1,590 sFr;
1671565727-1682;https://www.benzin-preis.ch/suche?next=960;"Berglas

Romanshornerstr. 35, 8280 Kreuzlingen";Bleifrei;29.08.2020;1,590 sFr;2,090 sFr
1671565729-1683;https://www.benzin-preis.ch/suche?next=959;"Agrola

Seestrasse 47, 6354 Vitznau";Bleifrei;11.04.2021;1,590 sFr;1,840 sFr
1671565731-1684;https://www.benzin-preis.ch/suche?next=958;"Eni

Sempachstr. 47, 6280 Hochdorf";Bleifrei;26.04.2021;1,590 sFr;1,840 sFr
1671565733-1685;https://www.benzin-preis.ch/suche?next=957;"Hans Burkhalter

Bachhaus, 3418 Rüegsbach";Bleifrei;26.04.2021;1,590 sFr;1,840 sFr
1671565735-1686;https://www.benzin-preis.ch/suche?next=956;"Socar

Bahnhofstr. 1, 3945 Gampel";Bleifrei;31.01.2018;1,590 sFr;2,020 sFr
1671565736-1687;https://www.benzin-preis.ch/suche?next=955;"Seematt-Shop A.Bürgi

Alte Winterthurerstr. 11, 8180 Bülach";Bleifrei;28.06.2015;1,589 sFr;
1671565739-1688;https://www.benzin-preis.ch/suche?next=954;"Shell

Murtenstr. 2, 3203 Mühleberg";Bleifrei;23.09.2018;1,589 sFr;1,919 sFr
1671565741-1689;https://www.benzin-preis.ch/suche?next=953;"Badis

Diessenhoferstr. 36, 8466 Trüllikon";Bleifrei;09.06.2019;1,589 sFr;1,909 sFr
1671565743-1690;https://www.benzin-preis.ch/suche?next=952;"Wesag AG

Badener-Landstrasse 23, 8197 Rafz";Bleifrei;02.02.2018;1,589 sFr;2,019 sFr
1671565745-1691;https://www.benzin-preis.ch/suche?next=951;"Agip

Zürcherstr. 332, 8500 Frauenfeld";Bleifrei;10.07.2010;1,585 sFr;
1671565747-1692;https://www.benzin-preis.ch/suche?next=950;"Shell Rheinfall

Schaffhauserstr. 38, 8212 Neuhausen";Bleifrei;12.05.2018;1,580 sFr;1,960 sFr
1671565749-1693;https://www.benzin-preis.ch/suche?next=949;"Pilgermission St.Chrischona

Chrischonarain 200, 4126 Bettingen";Bleifrei;04.11.2009;1,580 sFr;
1671565751-1694;https://www.benzin-preis.ch/suche?next=948;"Avia

Aarauerstr. 20, 5600 Lenzburg";Bleifrei;28.10.2019;1,580 sFr;1,950 sFr
1671565753-1695;https://www.benzin-preis.ch/suche?next=947;"Avia

Bahnhofstr. 33, 9443 Widnau";Bleifrei;28.01.2020;1,580 sFr;1,950 sFr
1671565755-1696;https://www.benzin-preis.ch/suche?next=946;"Shell

Emmentalstrasse 14, 3400 Burgdorf";Bleifrei;14.03.2021;1,580 sFr;1,830 sFr
1671565757-1697;https://www.benzin-preis.ch/suche?next=945;"BP Neuhausen

Klettgauerstrasse 45, 8212 Neuhausen";Bleifrei;12.05.2018;1,580 sFr;1,960 sFr
1671565759-1698;https://www.benzin-preis.ch/suche?next=944;"Tamoil

Viale dei Faggi 2, 6900 Lugano";Bleifrei;25.07.2009;1,580 sFr;
1671565761-1699;https://www.benzin-preis.ch/suche?next=943;"Avia

Hohlstr. 311, 8000 Zürich";Bleifrei;15.02.2018;1,580 sFr;2,040 sFr
1671565763-1700;https://www.benzin-preis.ch/suche?next=942;"Esso Schaffhauserstrasse

Schaffhauserstr. 459, 8052 Zürich";Bleifrei;18.01.2016;1,580 sFr;
1671565765-1701;https://www.benzin-preis.ch/suche?next=941;"Agip

Zollstr. 86a, 8212 Neuhausen";Bleifrei;19.06.2019;1,580 sFr;1,900 sFr
1671565767-1702;https://www.benzin-preis.ch/suche?next=940;"Avia

Wehntalerstrasse 37, 8166 Niederweningen";Bleifrei;04.04.2015;1,580 sFr;
1671565769-1703;https://www.benzin-preis.ch/suche?next=939;"Migrol

Giesshübelstr. 45 , 8000 Zürich";Bleifrei;18.08.2020;1,580 sFr;2,080 sFr
1671565771-1704;https://www.benzin-preis.ch/suche?next=938;"Mini Prix

Les Tilles 5, 2016 Cortaillod";Bleifrei;30.07.2018;1,580 sFr;1,930 sFr
1671565773-1705;https://www.benzin-preis.ch/suche?next=937;"Landi Huttwil

Bernstrasse 62, 4950 Huttwil";Bleifrei;08.05.2021;1,580 sFr;1,800 sFr
1671565775-1706;https://www.benzin-preis.ch/suche?next=936;"Charmettes

route de Fribourg, 1783 Pensier";Bleifrei;12.04.2015;1,580 sFr;
1671565777-1707;https://www.benzin-preis.ch/suche?next=935;"Euro Super

Steigstr. 23, 8233 Bargen SH";Bleifrei;01.12.2009;1,580 sFr;
1671565779-1708;https://www.benzin-preis.ch/suche?next=934;"Agrola

Winterthurerstr. 46, 8180 Bülach";Bleifrei;28.06.2015;1,580 sFr;
1671565782-1709;https://www.benzin-preis.ch/suche?next=933;"Coop

St.Jakobsstr. 133, 4132 Muttenz";Bleifrei;07.06.2021;1,580 sFr;1,790 sFr
1671565785-1710;https://www.benzin-preis.ch/suche?next=932;"Gerber Auto

Kirchbergstrasse 140, 3400 Burgdorf";Bleifrei;25.05.2021;1,580 sFr;1,820 sFr
1671565788-1711;https://www.benzin-preis.ch/suche?next=931;"Turm Handels AG

Martinsbruggstr. 90, 9000 St. Gallen";Bleifrei;27.05.2021;1,580 sFr;1,820 sFr
1671565790-1712;https://www.benzin-preis.ch/suche?next=930;"Achilles-Sportsline AG

St. Gallerstr. 15, 9034 Eggersriet";Bleifrei;27.05.2021;1,580 sFr;1,820 sFr
1671565792-1713;https://www.benzin-preis.ch/suche?next=929;"Agrola

, 9470 Buchs SG";Bleifrei;19.11.2020;1,580 sFr;2,080 sFr
1671565794-1714;https://www.benzin-preis.ch/suche?next=928;"Shoppyland

Industriestrasse 10, 3321 Schönbühl EKZ";Bleifrei;09.03.2021;1,580 sFr;1,860 sFr
1671565796-1715;https://www.benzin-preis.ch/suche?next=927;"Enge Express

Schaffhauserstr. 249, 8222 Beringen";Bleifrei;12.05.2018;1,580 sFr;1,960 sFr
1671565798-1716;https://www.benzin-preis.ch/suche?next=926;"Esso

Haafpünt 100, 8233 Bargen SH";Bleifrei;06.09.2009;1,580 sFr;
1671565860-1717;https://www.benzin-preis.ch/suche?next=925;"Rüegg Convenience Store

Landquartstr. 91, 9320 Arbon";Bleifrei;05.09.2010;1,580 sFr;
1671565861-1718;https://www.benzin-preis.ch/suche?next=924;"Avia

Unterdorfstr. 27-28, 5612 Villmergen";Bleifrei;28.05.2021;1,580 sFr;1,820 sFr
1671565863-1719;https://www.benzin-preis.ch/suche?next=923;"Coop Pronto

Schaffhauserstr. 238, 8222 Beringen";Bleifrei;12.05.2018;1,580 sFr;1,960 sFr
1671565865-1720;https://www.benzin-preis.ch/suche?next=922;"Coop Shop Tankstelle

Raimattstr. 125, 5611 Anglikon";Bleifrei;05.06.2019;1,580 sFr;1,900 sFr
1671565867-1721;https://www.benzin-preis.ch/suche?next=921;"Kurzbein

Junkholz, 8514 Amlikon-Bissegg";Bleifrei;11.04.2019;1,580 sFr;1,930 sFr
1671565869-1722;https://www.benzin-preis.ch/suche?next=920;"Avia Bümpliz

Bethlehemstrasse 123, 3018 Bern";Bleifrei;29.04.2021;1,580 sFr;1,830 sFr
1671565871-1723;https://www.benzin-preis.ch/suche?next=919;"Avia

Röhrlistrasse 2, 6353 Weggis";Bleifrei;11.04.2021;1,580 sFr;1,830 sFr
1671565873-1724;https://www.benzin-preis.ch/suche?next=918;"Shell

Grepperstrasse 86-92, 6403 Küssnacht am Rigi";Bleifrei;11.04.2021;1,580 sFr;1,830 sFr
1671565875-1725;https://www.benzin-preis.ch/suche?next=917;"Shell

Schaffhauserstr. 87, 8152 Glattbrugg";Bleifrei;17.03.2019;1,580 sFr;1,990 sFr
1671565877-1726;https://www.benzin-preis.ch/suche?next=916;"Avia

Burgauerstr. 17, 9230 Flawil";Bleifrei;24.10.2009;1,580 sFr;
1671565880-1727;https://www.benzin-preis.ch/suche?next=915;"Agrola

Dorfstrasse, 3416 Affoltern BE";Bleifrei;26.04.2021;1,580 sFr;1,830 sFr
1671565882-1728;https://www.benzin-preis.ch/suche?next=914;"Socar

Allmendstr. 121, 8041 Zürich";Bleifrei;13.03.2019;1,580 sFr;1,990 sFr
1671565883-1729;https://www.benzin-preis.ch/suche?next=913;"Avia

Emmentalstr. 1, 3414 Oberburg";Bleifrei;26.04.2021;1,580 sFr;1,830 sFr
1671565885-1730;https://www.benzin-preis.ch/suche?next=912;"Tamoil Peyer

Grosser Letten 3, 8213 Neunkirch";Bleifrei;12.05.2018;1,580 sFr;1,960 sFr
1671565887-1731;https://www.benzin-preis.ch/suche?next=911;"Kreuz Garage

Trogenerstr. 1, 9042 Speicher";Bleifrei;05.04.2018;1,580 sFr;2,010 sFr
1671565889-1732;https://www.benzin-preis.ch/suche?next=910;"Grenacher SA

Rue Musinière 4, 2072 St-Blaise";Bleifrei;24.02.2010;1,579 sFr;
1671565892-1733;https://www.benzin-preis.ch/suche?next=909;"Scall

Hönggerstr. 17, 8037 Zürich";Bleifrei;06.04.2020;1,579 sFr;2,069 sFr
1671565894-1734;https://www.benzin-preis.ch/suche?next=908;"Tamoil Service Station

Landstrasse 10, 8197 Rafz";Bleifrei;02.02.2018;1,579 sFr;2,009 sFr
1671565896-1735;https://www.benzin-preis.ch/suche?next=907;"Garage Gmür AG

Ueberlandstr. 725, 8051 Zürich";Bleifrei;17.03.2019;1,575 sFr;1,985 sFr
1671565898-1736;https://www.benzin-preis.ch/suche?next=906;"Flug-Garage AG

Klotenererst. 72, 8303 Bassersdorf";Bleifrei;17.03.2019;1,575 sFr;1,985 sFr
1671565900-1737;https://www.benzin-preis.ch/suche?next=905;"Tamoil

 Aaretalstr. 9-11 , 5312 Döttingen";Bleifrei;18.07.2019;1,575 sFr;1,875 sFr
1671565903-1738;https://www.benzin-preis.ch/suche?next=904;"Shell

Avenue du Lac 19, 2024 St-Aubin-Sauges";Bleifrei;30.07.2018;1,575 sFr;1,925 sFr
1671565906-1739;https://www.benzin-preis.ch/suche?next=903;"Tamoil

Worblentalstr. 103, 3063 Ittigen";Bleifrei;03.06.2020;1,575 sFr;2,095 sFr
1671565908-1740;https://www.benzin-preis.ch/suche?next=902;"Steck AG

Dorfstrasse 39, 3513 Bigenthal";Bleifrei;26.03.2021;1,570 sFr;1,820 sFr
1671565910-1741;https://www.benzin-preis.ch/suche?next=901;"Migrol Service

Zürcherstr. 20, 5330 Bad Zurzach";Bleifrei;21.04.2019;1,570 sFr;1,890 sFr
1671565913-1742;https://www.benzin-preis.ch/suche?next=900;"Avia

Badenerstr. 35, 5442 Fislisbach";Bleifrei;05.12.2014;1,570 sFr;
1671565916-1743;https://www.benzin-preis.ch/suche?next=899;"BP Weiach

Kaiserstuhlstr. 47, 8187 Weiach";Bleifrei;11.02.2021;1,570 sFr;1,880 sFr
1671565918-1744;https://www.benzin-preis.ch/suche?next=898;"Rawyl Garage

Lenkstrasse, 3775 Lenk im Simmental";Bleifrei;08.03.2021;1,570 sFr;1,850 sFr
1671565920-1745;https://www.benzin-preis.ch/suche?next=897;"Avia

Langgasse 6, 6340 Baar";Bleifrei;02.11.2017;1,570 sFr;2,050 sFr
1671565922-1746;https://www.benzin-preis.ch/suche?next=896;"National

Lyssachstrasse 141, 3400 Burgdorf";Bleifrei;20.04.2021;1,570 sFr;1,820 sFr
1671565924-1747;https://www.benzin-preis.ch/suche?next=895;"Hans Bader AG

Wehntalerstrasse 5, 8165 Oberweningen";Bleifrei;02.01.2019;1,570 sFr;1,980 sFr
1671565926-1748;https://www.benzin-preis.ch/suche?next=894;"Seebad Garage

Seestr. 269, 8706 Feldmeilen";Bleifrei;27.12.2019;1,570 sFr;1,940 sFr
1671565928-1749;https://www.benzin-preis.ch/suche?next=893;"Shell

Bahnhofstr. 7, 8353 Elgg";Bleifrei;12.11.2017;1,570 sFr;2,030 sFr
1671565931-1750;https://www.benzin-preis.ch/suche?next=892;"Landi Stammertal

Amtacker 2, 8476 Unterstammheim";Bleifrei;01.04.2019;1,570 sFr;1,950 sFr
1671565933-1751;https://www.benzin-preis.ch/suche?next=891;"Avia

Zollstr. 14, 8219 Trasadingen";Bleifrei;12.05.2018;1,570 sFr;1,950 sFr
1671565934-1752;https://www.benzin-preis.ch/suche?next=890;"Coop

Bassersdorferstr. 113, 8302 Kloten";Bleifrei;17.03.2019;1,570 sFr;1,980 sFr
1671565936-1753;https://www.benzin-preis.ch/suche?next=889;"Socar

Klotenerstr. 46, 8303 Bassersdorf";Bleifrei;17.03.2019;1,570 sFr;1,980 sFr
1671565938-1754;https://www.benzin-preis.ch/suche?next=888;"Agrola

Bahnhofstr. 27, 6203 Sempach Station";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565940-1755;https://www.benzin-preis.ch/suche?next=887;"Avia

Landstr. 186, 9495 Triesen";Bleifrei;29.01.2019;1,570 sFr;2,000 sFr
1671565942-1756;https://www.benzin-preis.ch/suche?next=886;"Agrola

Luzernstr. 18, 6210 Sursee";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565945-1757;https://www.benzin-preis.ch/suche?next=885;"Socar

Münsterstr. 7, 6210 Sursee";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565947-1758;https://www.benzin-preis.ch/suche?next=884;"Avia

Kantonsstrasse, 6207 Nottwil";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565949-1759;https://www.benzin-preis.ch/suche?next=883;"Agrola

Gewerbestrasse, 6207 Nottwil";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565951-1760;https://www.benzin-preis.ch/suche?next=882;"Sidler & Co.

Kantonsstrasse 37, 6207 Nottwil";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565954-1761;https://www.benzin-preis.ch/suche?next=881;"Socar

Luzernerstrasse, 6330 Cham";Bleifrei;21.12.2018;1,570 sFr;1,980 sFr
1671565956-1762;https://www.benzin-preis.ch/suche?next=880;"Spurt

Appenzellerstr. 1, 9424 Rheineck";Bleifrei;27.05.2021;1,570 sFr;1,810 sFr
1671565958-1763;https://www.benzin-preis.ch/suche?next=879;"G Schuepbach

Zürich-Bernstrasse, 3429 Höchstetten";Bleifrei;08.05.2021;1,570 sFr;1,790 sFr
1671565960-1764;https://www.benzin-preis.ch/suche?next=878;"Coop Pronto

Morgentalstr. 24, 8355 Aadorf";Bleifrei;31.03.2010;1,570 sFr;
1671565964-1765;https://www.benzin-preis.ch/suche?next=877;"Agrola

Bahnhofstrasse, 6210 Sursee";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565967-1766;https://www.benzin-preis.ch/suche?next=876;"Socar

Bahnhofstrasse 33, 6210 Sursee";Bleifrei;03.04.2018;1,570 sFr;2,030 sFr
1671565969-1767;https://www.benzin-preis.ch/suche?next=875;"Benzin Discount (Garage Mistral GmbH)

Hauptstrasse 5, 3422 Kirchberg BE";Bleifrei;01.04.2021;1,570 sFr;1,820 sFr
1671565972-1768;https://www.benzin-preis.ch/suche?next=874;"Avia

Pilgerbrunnen 1525, 9473 Gams";Bleifrei;02.02.2019;1,570 sFr;2,000 sFr
1671565974-1769;https://www.benzin-preis.ch/suche?next=873;"Tamoil

Hönggerstr. 14-16, 8037 Zürich";Bleifrei;01.10.2020;1,570 sFr;2,070 sFr
1671565977-1770;https://www.benzin-preis.ch/suche?next=872;"Avia

Dorfstrasse 58, 8484 Weisslingen";Bleifrei;07.04.2019;1,570 sFr;1,920 sFr
