web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671566092-1312;https://www.benzin-preis.ch/suche-kanton?next=1340;"Agrola TopShop

Zürichstr. 44, 8413 Neftenbach";Diesel;07.10.2019;1,780 sFr;2,247 sFr
1671566094-1313;https://www.benzin-preis.ch/suche-kanton?next=1339;"Ruedi Rüssel Tankstelle

Via Nova 9A, 7017 Flims Dorf";Diesel;14.10.2018;1,780 sFr;2,267 sFr
1671566095-1314;https://www.benzin-preis.ch/suche-kanton?next=1338;"Red Fox Freie Tankstelle

St. Gallerstrasse 11 , 9300 Wittenbach";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566097-1315;https://www.benzin-preis.ch/suche-kanton?next=1337;"Shell

Weinfelderstrasse 130, 8580 Amriswil";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566099-1316;https://www.benzin-preis.ch/suche-kanton?next=1336;"BP

Churerstr. 63, 9470 Buchs SG";Diesel;22.04.2019;1,780 sFr;2,237 sFr
1671566102-1317;https://www.benzin-preis.ch/suche-kanton?next=1335;"Migrol

Via S. Gottardo, 6780 Airolo";Diesel;16.01.2022;1,780 sFr;2,097 sFr
1671566105-1318;https://www.benzin-preis.ch/suche-kanton?next=1334;"Autobahn-Raststätte St. Margrethen

Nebengraben, 9430 St. Margrethen SG";Diesel;26.11.2014;1,780 sFr;
1671566107-1319;https://www.benzin-preis.ch/suche-kanton?next=1333;"Tamoil

Weinfelderstr. 74, 8580 Amriswil";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566109-1320;https://www.benzin-preis.ch/suche-kanton?next=1332;"Tankstelle Sonne

Konstanzerstr. 17, 9512 Rossrüti";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566111-1321;https://www.benzin-preis.ch/suche-kanton?next=1331;"oeltrans

Grabenstr. 6, 3600 Thun";Diesel;30.10.2021;1,780 sFr;2,057 sFr
1671566113-1322;https://www.benzin-preis.ch/suche-kanton?next=1330;"Bebi Bircher

Bibersteinerstr. 60, 5022 Rombach";Diesel;29.06.2013;1,780 sFr;
1671566115-1323;https://www.benzin-preis.ch/suche-kanton?next=1329;"BP

Weinfelderstr. 69B, 8580 Amriswil";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566117-1324;https://www.benzin-preis.ch/suche-kanton?next=1328;"Avia

Romanshornerstr. 203, 8580 Amriswil";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566119-1325;https://www.benzin-preis.ch/suche-kanton?next=1327;"Eni

Weinfelderstr. 57, 8580 Amriswil";Diesel;01.05.2019;1,780 sFr;2,207 sFr
1671566122-1326;https://www.benzin-preis.ch/suche-kanton?next=1326;"Socar

Bachstrasse 55, 8200 Schaffhausen";Diesel;21.10.2018;1,780 sFr;2,267 sFr
1671566123-1327;https://www.benzin-preis.ch/suche-kanton?next=1325;"Shell

Stanserstr. 1, 6374 Buochs";Diesel;13.10.2014;1,780 sFr;
1671566125-1328;https://www.benzin-preis.ch/suche-kanton?next=1324;"Coop

Frutigenstrasse 71, 3604 Thun";Diesel;22.07.2014;1,780 sFr;
1671566127-1329;https://www.benzin-preis.ch/suche-kanton?next=1323;"Shell

Grindelwaldstr. 96, 3818 Grindelwald";Diesel;11.02.2021;1,780 sFr;2,237 sFr
1671566129-1330;https://www.benzin-preis.ch/suche-kanton?next=1322;"Socar

Plattis 1, 9476 Weite";Diesel;22.04.2019;1,780 sFr;2,237 sFr
1671566132-1331;https://www.benzin-preis.ch/suche-kanton?next=1321;"Avia

Hauptstr. 101, 9475 Sevelen";Diesel;22.04.2019;1,780 sFr;2,237 sFr
1671566133-1332;https://www.benzin-preis.ch/suche-kanton?next=1320;"BP

Gonzenstr. 7, 9475 Sevelen";Diesel;22.04.2019;1,780 sFr;2,237 sFr
1671566135-1333;https://www.benzin-preis.ch/suche-kanton?next=1319;"Socar

St. Gallerstr. 19, 9470 Buchs SG";Diesel;19.11.2020;1,780 sFr;2,427 sFr
1671566137-1334;https://www.benzin-preis.ch/suche-kanton?next=1318;"Coop

St. Gallerstr. 28, 9470 Buchs SG";Diesel;22.04.2019;1,780 sFr;2,237 sFr
1671566139-1335;https://www.benzin-preis.ch/suche-kanton?next=1317;"Avia

Tösstalstr. 61, 8486 Rikon im Tösstal";Diesel;04.10.2021;1,779 sFr;2,116 sFr
1671566143-1336;https://www.benzin-preis.ch/suche-kanton?next=1316;"LGG Handels AG

Hauptstr. 35, 8594 Güttingen";Diesel;04.10.2021;1,775 sFr;2,112 sFr
1671566145-1337;https://www.benzin-preis.ch/suche-kanton?next=1315;"Schaffhausen-Herblingen

Stüdliackerstrasse 10 , 8207 Schaffhausen";Diesel;19.09.2021;1,775 sFr;2,142 sFr
1671566147-1338;https://www.benzin-preis.ch/suche-kanton?next=1314;"Migrol

Hinterbergstr. 39, 6312 Steinhausen";Diesel;21.12.2018;1,770 sFr;2,257 sFr
1671566150-1339;https://www.benzin-preis.ch/suche-kanton?next=1313;"Coop

Rorschacherstr. 92 , 9424 Rheineck";Diesel;04.10.2021;1,770 sFr;2,107 sFr
1671566152-1340;https://www.benzin-preis.ch/suche-kanton?next=1312;"Shell Schönegg-Garage

Oberlandstr. 54, 3700 Spiez";Diesel;13.07.2021;1,770 sFr;2,087 sFr
1671566154-1341;https://www.benzin-preis.ch/suche-kanton?next=1311;"station Eni

rte Lausanne 9, 1040 Echallens";Diesel;16.03.2021;1,770 sFr;2,167 sFr
1671566156-1342;https://www.benzin-preis.ch/suche-kanton?next=1310;"Shell

Hauptstr. 30, 9422 Staad SG";Diesel;04.10.2021;1,770 sFr;2,107 sFr
1671566158-1343;https://www.benzin-preis.ch/suche-kanton?next=1309;"Coop Pronto

Badenerstr. 2 , 5620 Bremgarten AG";Diesel;08.11.2021;1,770 sFr;2,047 sFr
1671566160-1344;https://www.benzin-preis.ch/suche-kanton?next=1308;"Shell

Heuberg West / A52, 8127 Forch";Diesel;20.01.2020;1,770 sFr;2,227 sFr
1671566162-1345;https://www.benzin-preis.ch/suche-kanton?next=1307;"Avia

Wilestr. 13, 8957 Spreitenbach";Diesel;12.03.2019;1,770 sFr;2,257 sFr
1671566164-1346;https://www.benzin-preis.ch/suche-kanton?next=1306;"Avia

Wilerstr. 16, 9554 Tägerschen";Diesel;11.04.2019;1,770 sFr;2,257 sFr
1671566166-1347;https://www.benzin-preis.ch/suche-kanton?next=1305;"BP

Hauptstr., 9650 Nesslau";Diesel;22.04.2019;1,770 sFr;2,227 sFr
1671566168-1348;https://www.benzin-preis.ch/suche-kanton?next=1304;"Avia

Unterwässerli, 9657 Unterwasser";Diesel;22.04.2019;1,770 sFr;2,227 sFr
1671566170-1349;https://www.benzin-preis.ch/suche-kanton?next=1303;"Avia

Hauptstr., 9658 Wildhaus";Diesel;22.04.2019;1,770 sFr;2,227 sFr
1671566172-1350;https://www.benzin-preis.ch/suche-kanton?next=1302;"BP

Sägenboden 560, 9658 Wildhaus";Diesel;22.04.2019;1,770 sFr;2,227 sFr
1671566174-1351;https://www.benzin-preis.ch/suche-kanton?next=1301;"Shell

Glattzentrum, 8304 Wallisellen";Diesel;07.04.2021;1,770 sFr;2,167 sFr
1671566176-1352;https://www.benzin-preis.ch/suche-kanton?next=1300;"Tamoil

Aargauerstr. 16, 5610 Wohlen AG";Diesel;24.01.2022;1,770 sFr;2,057 sFr
1671566178-1353;https://www.benzin-preis.ch/suche-kanton?next=1299;"Schenk

Bittertenstr. 16, 4702 Oensingen";Diesel;15.09.2014;1,770 sFr;
1671566180-1354;https://www.benzin-preis.ch/suche-kanton?next=1298;"Ruedi Rüssel

Auerstr. 34, 9442 Berneck";Diesel;30.11.2008;1,770 sFr;
1671566182-1355;https://www.benzin-preis.ch/suche-kanton?next=1297;"Shell

Husacherstr. 2, 8304 Wallisellen";Diesel;28.04.2021;1,770 sFr;2,167 sFr
1671566184-1356;https://www.benzin-preis.ch/suche-kanton?next=1296;"Socar

Seestr. 198, 8820 Wädenswil";Diesel;14.06.2019;1,770 sFr;2,257 sFr
1671566186-1357;https://www.benzin-preis.ch/suche-kanton?next=1295;"Store Service AG AVIA Tankstelle

Zugerstrasse 41, 8820 Wädenswil";Diesel;14.06.2019;1,770 sFr;2,257 sFr
1671566188-1358;https://www.benzin-preis.ch/suche-kanton?next=1294;"Shell

Bergstr. 117, 8000 Zürich";Diesel;31.01.2019;1,770 sFr;2,277 sFr
1671566190-1359;https://www.benzin-preis.ch/suche-kanton?next=1293;"Avia

St. Gallerstr. 106, 8404 Winterthur";Diesel;04.10.2021;1,770 sFr;2,107 sFr
1671566192-1360;https://www.benzin-preis.ch/suche-kanton?next=1292;"Avia

alte Zugerstr. 4, 8820 Wädenswil";Diesel;14.06.2019;1,770 sFr;2,257 sFr
1671566194-1361;https://www.benzin-preis.ch/suche-kanton?next=1291;"Coop Pronto

Erlenweg 1, 8305 Dietlikon";Diesel;28.04.2021;1,770 sFr;2,167 sFr
1671566196-1362;https://www.benzin-preis.ch/suche-kanton?next=1290;"Agrola

Im alten Riet 131, 9494 Schaan";Diesel;01.10.2020;1,770 sFr;2,417 sFr
1671566198-1363;https://www.benzin-preis.ch/suche-kanton?next=1289;"Avia

Sankt Alban-Anlage 72, 4052 Basel";Diesel;26.06.2019;1,770 sFr;2,257 sFr
1671566201-1364;https://www.benzin-preis.ch/suche-kanton?next=1288;"BP

Frauenfelderstrasse 9, 8404 Winterthur";Diesel;04.10.2021;1,770 sFr;2,107 sFr
1671566204-1365;https://www.benzin-preis.ch/suche-kanton?next=1287;"Red Fox

Hauptstr., 9445 Rebstein";Diesel;04.10.2021;1,770 sFr;2,107 sFr
1671566206-1366;https://www.benzin-preis.ch/suche-kanton?next=1286;"Migrol

Hauptstr. 99, 8280 Kreuzlingen";Diesel;21.10.2018;1,770 sFr;2,257 sFr
1671566208-1367;https://www.benzin-preis.ch/suche-kanton?next=1285;"Ruedi Rüssel

Hauptstrasse 3, 9477 Trübbach";Diesel;22.04.2019;1,770 sFr;2,227 sFr
1671566210-1368;https://www.benzin-preis.ch/suche-kanton?next=1284;"Coop

Baslerstr. 28, 5222 Umiken";Diesel;04.07.2011;1,770 sFr;
1671566213-1369;https://www.benzin-preis.ch/suche-kanton?next=1283;"Avia

Frauenfelderstr. 44, 8404 Winterthur";Diesel;04.10.2021;1,770 sFr;2,107 sFr
1671566215-1370;https://www.benzin-preis.ch/suche-kanton?next=1282;"Migrol

Zürcherstr. 276, 8500 Frauenfeld";Diesel;16.06.2019;1,770 sFr;2,257 sFr
1671566217-1371;https://www.benzin-preis.ch/suche-kanton?next=1281;"BP

Schaffhauserstr. 50, 8500 Frauenfeld";Diesel;16.06.2019;1,770 sFr;2,257 sFr
1671566219-1372;https://www.benzin-preis.ch/suche-kanton?next=1280;"Agrola

Kriessernstr. 13, 9450 Altstätten SG";Diesel;02.07.2012;1,770 sFr;
1671566221-1373;https://www.benzin-preis.ch/suche-kanton?next=1279;"Jubin

Route de Peney, 1445 Vuiteboeuf";Diesel;30.09.2019;1,770 sFr;2,237 sFr
1671566223-1374;https://www.benzin-preis.ch/suche-kanton?next=1278;"Shell Plaza

Löwenstr. 21, 8280 Kreuzlingen";Diesel;21.10.2018;1,770 sFr;2,257 sFr
1671566225-1375;https://www.benzin-preis.ch/suche-kanton?next=1277;"Shell

Wohlerstr. 18, 5620 Bremgarten AG";Diesel;08.11.2021;1,770 sFr;2,047 sFr
1671566228-1376;https://www.benzin-preis.ch/suche-kanton?next=1276;"Agrola

Neubrunn, 9304 Bernhardzell";Diesel;28.09.2014;1,770 sFr;
1671566230-1377;https://www.benzin-preis.ch/suche-kanton?next=1275;"Sports

Via Cantonale 7, 6814 Cadempino";Diesel;11.10.2021;1,770 sFr;2,107 sFr
1671566233-1378;https://www.benzin-preis.ch/suche-kanton?next=1274;"Socar

Allmendstr. 121, 8041 Zürich";Diesel;13.03.2019;1,770 sFr;2,257 sFr
1671566235-1379;https://www.benzin-preis.ch/suche-kanton?next=1273;"BP Service Rose de la Broye

Rose de la Broye, 1470 Lully FR";Diesel;18.02.2021;1,769 sFr;2,226 sFr
1671566237-1380;https://www.benzin-preis.ch/suche-kanton?next=1272;"Avia

Flughafenstr. 8, 8302 Kloten";Diesel;19.09.2019;1,769 sFr;2,236 sFr
1671566239-1381;https://www.benzin-preis.ch/suche-kanton?next=1271;"Tamoil station

Chemin de Sorécot 15, 1033 Cheseaux-Lausanne";Diesel;05.05.2021;1,760 sFr;2,157 sFr
1671566240-1382;https://www.benzin-preis.ch/suche-kanton?next=1270;"Shell

Romanshornerstr., 9322 Egnach";Diesel;04.10.2021;1,760 sFr;2,097 sFr
1671566242-1383;https://www.benzin-preis.ch/suche-kanton?next=1269;"Tankstelle Zimmermann

Mülenenstr., 3703 Aeschi b. Spiez";Diesel;18.09.2020;1,760 sFr;2,407 sFr
1671566244-1384;https://www.benzin-preis.ch/suche-kanton?next=1268;"Agip

Bodenstr. 1, 3715 Adelboden";Diesel;13.07.2021;1,760 sFr;2,077 sFr
1671566247-1385;https://www.benzin-preis.ch/suche-kanton?next=1267;"Statzione di benzina LEONE

Via San Gottardo 13, 6900 Lugano";Diesel;11.10.2021;1,760 sFr;2,097 sFr
1671566249-1386;https://www.benzin-preis.ch/suche-kanton?next=1266;"Forchgarage

Forchstr. 180, 8125 Zollikerberg";Diesel;20.01.2020;1,760 sFr;2,217 sFr
1671566251-1387;https://www.benzin-preis.ch/suche-kanton?next=1265;"Station Migrol

Route de Neuchâtel 2, 2053 Cernier";Diesel;13.07.2014;1,760 sFr;
1671566252-1388;https://www.benzin-preis.ch/suche-kanton?next=1264;"BP Tankstelle Hans Seiler

Wilerstr. 20, 9602 Bazenheid";Diesel;13.08.2018;1,760 sFr;2,297 sFr
1671566255-1389;https://www.benzin-preis.ch/suche-kanton?next=1263;"Agip

Camplium 1C, 7166 Trun";Diesel;02.01.2011;1,760 sFr;
1671566257-1390;https://www.benzin-preis.ch/suche-kanton?next=1262;"Hergol

Seestr. 87, 6052 Hergiswil NW";Diesel;01.10.2018;1,760 sFr;2,277 sFr
1671566259-1391;https://www.benzin-preis.ch/suche-kanton?next=1261;"Rue de la Chapelle 54

Rue de la Chapelle 54, 2035 Corcelles NE";Diesel;23.06.2014;1,760 sFr;
1671566262-1392;https://www.benzin-preis.ch/suche-kanton?next=1260;"MINI PRIX Station Service Les Pereuses

Rue des Draizes 7, 2000 Neuchâtel";Diesel;23.06.2014;1,760 sFr;
1671566264-1393;https://www.benzin-preis.ch/suche-kanton?next=1259;"Migrol

Luzernerstr. 64, 5630 Muri AG";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566266-1394;https://www.benzin-preis.ch/suche-kanton?next=1258;"Coop

Luzernerstr. 33, 5630 Muri AG";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566268-1395;https://www.benzin-preis.ch/suche-kanton?next=1257;"Eni

Luzernerstr. 13, 5630 Muri AG";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566270-1396;https://www.benzin-preis.ch/suche-kanton?next=1256;"Shell

Aarauerstr. 21, 5630 Muri AG";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566272-1397;https://www.benzin-preis.ch/suche-kanton?next=1255;"Landi

Zentralstr. 24, 5623 Boswil";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566274-1398;https://www.benzin-preis.ch/suche-kanton?next=1254;"Avia

Zentralstr. 6, 5623 Boswil";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566276-1399;https://www.benzin-preis.ch/suche-kanton?next=1253;"Agrola

Zürcherstr. 1, 5630 Muri AG";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566278-1400;https://www.benzin-preis.ch/suche-kanton?next=1252;"Migrol Service

Muristrasse 8, 5623 Boswil";Diesel;08.11.2021;1,760 sFr;2,037 sFr
1671566280-1401;https://www.benzin-preis.ch/suche-kanton?next=1251;"Avia

Staatsstr. 83, 9472 Grabs";Diesel;22.04.2019;1,760 sFr;2,217 sFr
1671566282-1402;https://www.benzin-preis.ch/suche-kanton?next=1250;"Shell

Via la Sguancia 11, 6912 Pazzallo";Diesel;12.10.2019;1,760 sFr;2,227 sFr
1671566284-1403;https://www.benzin-preis.ch/suche-kanton?next=1249;"Ruedi Rüssel

Hauptstr. 163, 5078 Effingen";Diesel;24.06.2011;1,760 sFr;
1671566286-1404;https://www.benzin-preis.ch/suche-kanton?next=1248;"Garage Casale

rte Echallens 16, 1037 Etagnières";Diesel;12.03.2021;1,760 sFr;2,157 sFr
1671566288-1405;https://www.benzin-preis.ch/suche-kanton?next=1247;"T Felder

Pfarrmatte, 6122 Menznau";Diesel;26.12.2020;1,760 sFr;2,357 sFr
1671566290-1406;https://www.benzin-preis.ch/suche-kanton?next=1246;"Garage Erb

Baslerstr. 24, 5222 Umiken";Diesel;04.07.2011;1,760 sFr;
1671566292-1407;https://www.benzin-preis.ch/suche-kanton?next=1245;"Agip

Arbonerst. 8, 8590 Romanshorn";Diesel;04.10.2021;1,760 sFr;2,097 sFr
1671566294-1408;https://www.benzin-preis.ch/suche-kanton?next=1244;"Avia

Romanshornerstr. 115, 9322 Egnach";Diesel;04.10.2021;1,760 sFr;2,097 sFr
1671566296-1409;https://www.benzin-preis.ch/suche-kanton?next=1243;"Red Fox

Hauptstr. 70, 9323 Steinach";Diesel;04.10.2021;1,760 sFr;2,097 sFr
1671566298-1410;https://www.benzin-preis.ch/suche-kanton?next=1242;"Migrol

Schaffhauserstr. 315, 8000 Zürich";Diesel;12.11.2014;1,760 sFr;
1671566300-1411;https://www.benzin-preis.ch/suche-kanton?next=1241;"Socar

Schaffhauserstr. 6, 8500 Frauenfeld";Diesel;16.06.2019;1,760 sFr;2,247 sFr
1671566302-1412;https://www.benzin-preis.ch/suche-kanton?next=1240;"Migrol Tankstelle

Höhenstr. 2, 9555 Tobel";Diesel;11.04.2019;1,760 sFr;2,247 sFr
1671566304-1413;https://www.benzin-preis.ch/suche-kanton?next=1239;"Socar

route d'Anet 6, 1786 Sugiez";Diesel;05.11.2021;1,760 sFr;2,037 sFr
1671566306-1414;https://www.benzin-preis.ch/suche-kanton?next=1238;"Migrol

Vorderi Böde 1 , 5452 Oberrohrdorf";Diesel;31.05.2019;1,760 sFr;2,187 sFr
1671566308-1415;https://www.benzin-preis.ch/suche-kanton?next=1237;"Avia

Mutschellenstr.25, 5454 Bellikon";Diesel;31.05.2019;1,760 sFr;2,187 sFr
1671566310-1416;https://www.benzin-preis.ch/suche-kanton?next=1236;"August Ulmer

Seestr. 181, 8266 Steckborn";Diesel;28.08.2011;1,760 sFr;
1671566312-1417;https://www.benzin-preis.ch/suche-kanton?next=1235;"Ruedi Rüssel

Hauptstr. 87, 9430 St. Margrethen SG";Diesel;04.10.2021;1,760 sFr;2,097 sFr
1671566314-1418;https://www.benzin-preis.ch/suche-kanton?next=1234;"MINI PRIX

Hauptstrasse 25A, 2556 Scheuren";Diesel;21.08.2014;1,760 sFr;
1671566316-1419;https://www.benzin-preis.ch/suche-kanton?next=1233;"Garage Schneider AG

Wehntalerstrasse 276, 8046 Zürich";Diesel;17.02.2014;1,760 sFr;
1671566318-1420;https://www.benzin-preis.ch/suche-kanton?next=1232;"Garage Gmür AG

Ueberlandstr. 725, 8051 Zürich";Diesel;17.03.2019;1,755 sFr;2,242 sFr
1671566321-1421;https://www.benzin-preis.ch/suche-kanton?next=1231;"Flug-Garage AG

Klotenererst. 72, 8303 Bassersdorf";Diesel;17.03.2019;1,755 sFr;2,242 sFr
1671566323-1422;https://www.benzin-preis.ch/suche-kanton?next=1230;"Landi

Rellikonstr., 8124 Maur";Diesel;16.07.2018;1,755 sFr;2,302 sFr
1671566325-1423;https://www.benzin-preis.ch/suche-kanton?next=1229;"Eni

Schaffhauserstr. 15, 8442 Hettlingen";Diesel;07.04.2019;1,755 sFr;2,242 sFr
1671566328-1424;https://www.benzin-preis.ch/suche-kanton?next=1228;"Germann

Messenriet 33, 8500 Frauenfeld";Diesel;04.10.2021;1,755 sFr;2,092 sFr
1671566330-1425;https://www.benzin-preis.ch/suche-kanton?next=1227;"Tamoil

Rue de Montsalvens, 1636 Broc";Diesel;25.06.2018;1,750 sFr;2,317 sFr
1671566333-1426;https://www.benzin-preis.ch/suche-kanton?next=1226;"Landi

Poststr. 5 , 6343 Rotkreuz";Diesel;21.12.2018;1,750 sFr;2,237 sFr
1671566335-1427;https://www.benzin-preis.ch/suche-kanton?next=1225;"Taxi Ernst Hess AG

Eichwaldstr. 39, 6005 Luzern";Diesel;10.05.2020;1,750 sFr;2,417 sFr
1671566337-1428;https://www.benzin-preis.ch/suche-kanton?next=1224;"Hans Bader AG

Wehntalerstrasse 5, 8165 Oberweningen";Diesel;02.01.2019;1,750 sFr;2,237 sFr
1671566339-1429;https://www.benzin-preis.ch/suche-kanton?next=1223;"Migrol

Wilerstr. 90, 9200 Gossau SG";Diesel;02.05.2021;1,750 sFr;2,147 sFr
1671566342-1430;https://www.benzin-preis.ch/suche-kanton?next=1222;"Coop

Wilerstr. 82, 9200 Gossau SG";Diesel;02.05.2021;1,750 sFr;2,147 sFr
1671566344-1431;https://www.benzin-preis.ch/suche-kanton?next=1221;"BP

Wilerstr. 53, 9200 Gossau SG";Diesel;02.05.2021;1,750 sFr;2,147 sFr
1671566347-1432;https://www.benzin-preis.ch/suche-kanton?next=1220;"Tamoil

Grandval 72, 2744 Belprahon";Diesel;02.01.2022;1,750 sFr;2,067 sFr
1671566349-1433;https://www.benzin-preis.ch/suche-kanton?next=1219;"Eni

Chemin de Champ-Francey 146, 1630 Bulle";Diesel;25.06.2018;1,750 sFr;2,317 sFr
1671566351-1434;https://www.benzin-preis.ch/suche-kanton?next=1218;"Celsa

Hauptstrasse 381, 1656 Jaun";Diesel;25.06.2018;1,750 sFr;2,317 sFr
1671566353-1435;https://www.benzin-preis.ch/suche-kanton?next=1217;"Tamoil

Rue du Centre 11, 1637 Charmey (Gruyère)";Diesel;25.06.2018;1,750 sFr;2,317 sFr
1671566356-1436;https://www.benzin-preis.ch/suche-kanton?next=1216;"Coop

Bassersdorferstr. 113, 8302 Kloten";Diesel;17.03.2019;1,750 sFr;2,237 sFr
1671566358-1437;https://www.benzin-preis.ch/suche-kanton?next=1215;"Socar

Klotenerstr. 46, 8303 Bassersdorf";Diesel;17.03.2019;1,750 sFr;2,237 sFr
1671566360-1438;https://www.benzin-preis.ch/suche-kanton?next=1214;"BP

Frauenfelderstr. 27 , 9548 Matzingen";Diesel;14.07.2018;1,750 sFr;2,297 sFr
1671566362-1439;https://www.benzin-preis.ch/suche-kanton?next=1213;"Spurt

Langgasse 106, 9000 St. Gallen";Diesel;11.08.2020;1,750 sFr;2,397 sFr
1671566364-1440;https://www.benzin-preis.ch/suche-kanton?next=1212;"Ruedi Rüssel

Wasserbühlen, 3818 Grindelwald";Diesel;08.10.2018;1,750 sFr;2,237 sFr
1671566366-1441;https://www.benzin-preis.ch/suche-kanton?next=1211;"Socar

Luzernerstrasse, 6330 Cham";Diesel;21.12.2018;1,750 sFr;2,237 sFr
1671566368-1442;https://www.benzin-preis.ch/suche-kanton?next=1210;"Tamoil

Hauptstr. 130, 5070 Frick";Diesel;02.02.2017;1,750 sFr;
1671566370-1443;https://www.benzin-preis.ch/suche-kanton?next=1209;"Scall

Sonneggstr. 42/44, 8000 Zürich";Diesel;22.07.2021;1,750 sFr;2,067 sFr
1671566372-1444;https://www.benzin-preis.ch/suche-kanton?next=1208;"Coop Pronto

Frauenfelderstr.93, 9548 Matzingen";Diesel;14.07.2018;1,750 sFr;2,297 sFr
1671566374-1445;https://www.benzin-preis.ch/suche-kanton?next=1207;"Coop

Hohlstr. 461, 8000 Zürich";Diesel;31.07.2021;1,750 sFr;2,097 sFr
1671566376-1446;https://www.benzin-preis.ch/suche-kanton?next=1206;"Ruedi Rüssel

Hauptstr. 1, 8512 Thundorf";Diesel;03.12.2008;1,750 sFr;
1671566378-1447;https://www.benzin-preis.ch/suche-kanton?next=1205;"Tayara

Baslerstr. 197, 5224 Unterbözberg";Diesel;04.07.2011;1,750 sFr;
1671566380-1448;https://www.benzin-preis.ch/suche-kanton?next=1204;"Agrola

b. Bahnhof, 8496 Steg im Tösstal";Diesel;13.08.2018;1,750 sFr;2,287 sFr
1671566383-1449;https://www.benzin-preis.ch/suche-kanton?next=1203;"Shell

Arbonerstr. 15, 8599 Salmsach";Diesel;03.09.2011;1,750 sFr;
1671566385-1450;https://www.benzin-preis.ch/suche-kanton?next=1202;"Coop Tankstelle BEO

Simmenthalstr. 58 , 3700 Spiez";Diesel;13.07.2021;1,750 sFr;2,067 sFr
1671566387-1451;https://www.benzin-preis.ch/suche-kanton?next=1201;"Coop

Blegistr. 2, 6343 Rotkreuz";Diesel;21.12.2018;1,750 sFr;2,237 sFr
1671566389-1452;https://www.benzin-preis.ch/suche-kanton?next=1200;"Avia

Palaweg, 7430 Thusis";Diesel;28.12.2021;1,750 sFr;2,067 sFr
1671566391-1453;https://www.benzin-preis.ch/suche-kanton?next=1199;"Talgarage

Märwilerstrasse, 9556 Affeltrangen";Diesel;11.04.2019;1,750 sFr;2,237 sFr
1671566393-1454;https://www.benzin-preis.ch/suche-kanton?next=1198;"Berglas

Romanshornerstr. 35, 8280 Kreuzlingen";Diesel;29.08.2020;1,750 sFr;2,397 sFr
1671566396-1455;https://www.benzin-preis.ch/suche-kanton?next=1197;"LANDI Wängi

St. Gallerstr. 48, 9548 Matzingen";Diesel;14.07.2018;1,750 sFr;2,297 sFr
1671566398-1456;https://www.benzin-preis.ch/suche-kanton?next=1196;"Landi

Alte Gasse 4, 6373 Ennetbürgen";Diesel;13.10.2014;1,750 sFr;
1671566400-1457;https://www.benzin-preis.ch/suche-kanton?next=1195;"Tamoil

Avenue de Neuchâtel 18, 1450 Ste-Croix";Diesel;30.09.2019;1,750 sFr;2,217 sFr
1671566406-1458;https://www.benzin-preis.ch/suche-kanton?next=1194;"Taxon

Hinterdorfstr. 10, 5644 Auw";Diesel;08.11.2021;1,750 sFr;2,027 sFr
1671566408-1459;https://www.benzin-preis.ch/suche-kanton?next=1193;"Lorenzi Robert

St.Gallerstr. 241, 9200 Gossau SG";Diesel;27.05.2021;1,750 sFr;2,147 sFr
1671566411-1460;https://www.benzin-preis.ch/suche-kanton?next=1192;"Benzin-Discount

Bremgarterstr. 48, 5610 Wohlen AG";Diesel;08.11.2021;1,750 sFr;2,027 sFr
